"human_gene_name","human_gene_pfam","mcav_gene_name"
"NP_000231.1","PF01494.23","Mcav_TRINITY_GG_14921_c4_g1_i1.p1"
"NP_000231.1","PF01494.23","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000231.1","PF01494.23","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000231.1","PF01494.23","Mcav_TRINITY_GG_16566_c12_g2_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_25651_c4_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_30868_c0_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000231.1","PF12831.11","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_23626_c0_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_38887_c29_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_41306_c1_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_52035_c1_g1_i3.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_56550_c1_g1_i3.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_56550_c1_g1_i2.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_47390_c9_g1_i2.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF01134.26","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_47390_c9_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38718_c7_g2_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_49601_c98_g2_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_19749_c15_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_35990_c1_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_13549_c73_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_17507_c1_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_14663_c2_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_33935_c20_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_41306_c1_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_23626_c0_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_29938_c0_g2_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_24462_c8_g1_i1.p1"
"NP_000231.1","PF03486.18","Mcav_TRINITY_GG_24462_c8_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_33935_c20_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_56550_c1_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_35990_c1_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_56550_c1_g1_i3.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_39073_c43_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_16566_c12_g2_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_9365_c4_g2_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000231.1","PF05834.16","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_31180_c3_g1_i1.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_31180_c3_g3_i2.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_41311_c0_g1_i3.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_5481_c7_g1_i1.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_18520_c1_g1_i3.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_18520_c1_g1_i1.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_16909_c0_g1_i1.p1"
"NP_000231.1","PF07687.18","Mcav_TRINITY_GG_27443_c0_g1_i1.p1"
"NP_000231.1","PF06100.15","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000231.1","PF06100.15","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000231.1","PF06100.15","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000231.1","PF06100.15","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF06100.15","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_41306_c1_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_25651_c4_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_55879_c0_g1_i2.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_36766_c0_g1_i4.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_8773_c0_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_38887_c29_g1_i2.p7"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_38887_c29_g1_i4.p3"
"NP_000231.1","PF21799.1","Mcav_TRINITY_GG_38887_c29_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_14921_c4_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_30868_c0_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_30868_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_49257_c1_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_14663_c2_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_41306_c1_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_29938_c0_g2_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_25651_c4_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_47390_c9_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_56550_c1_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_29953_c8_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_56550_c1_g1_i3.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_16795_c1_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_39073_c43_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_54611_c10_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_12546_c4_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_33935_c20_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_24462_c8_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_12530_c2_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_24462_c8_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_53468_c46_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_22354_c5_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_43057_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_16566_c12_g2_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_14834_c7_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38887_c29_g1_i2.p7"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38887_c29_g1_i4.p3"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_38887_c29_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_54164_c12_g1_i2.p2"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000231.1","PF13450.10","Mcav_TRINITY_GG_11705_c0_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_12530_c2_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_58400_c116_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_14663_c2_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000231.1","PF13454.10","Mcav_TRINITY_GG_35990_c1_g1_i1.p1"
