"mcav_gene_name","human_gene_name","human_gene_pfam","orthogroup","entry"
"Mcav_TRINITY_GG_11838_c46_g1_i3.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_11838_c46_g1_i3.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_11838_c46_g2_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_11838_c46_g2_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_11838_c69_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_11840_c8_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_11840_c8_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_11840_c8_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_11840_c8_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_11840_c8_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i11.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i11.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i11.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i11.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i11.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i11.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i2.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i2.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i2.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i2.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i4.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i4.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i4.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i4.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i4.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i4.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i5.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i5.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i5.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i5.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i5.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i6.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i7.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i8.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i8.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i8.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i8.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i8.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i9.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i9.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i9.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i9.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g1_i9.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g2_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g2_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_1191_c12_g2_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_1191_c12_g2_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1191_c12_g2_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1191_c12_g2_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12024_c6_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12024_c6_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12024_c6_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12024_c6_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12030_c0_g1_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1208_c2_g1_i2.p1","NP_000541.1","PF21314.1","OG0003098",NA
"Mcav_TRINITY_GG_1208_c2_g1_i2.p1","NP_000538.3","PF00084.24","OG0003098",NA
"Mcav_TRINITY_GG_12090_c4_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12090_c4_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12090_c4_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12148_c7_g1_i1.p1","NP_002677.1","PF13489.10","OG0003119","Q4KLT3"
"Mcav_TRINITY_GG_12148_c7_g1_i1.p1","NP_000745.1","PF13847.10","OG0003119","Q4KLT3"
"Mcav_TRINITY_GG_12184_c1_g1_i1.p1","NP_000538.3","PF03098.19","OG0000170","Q6TMK4"
"Mcav_TRINITY_GG_12214_c1_g1_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_12280_c1_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12280_c1_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_12283_c2_g1_i1.p1","NP_954986.2","PF12549.12",NA,NA
"Mcav_TRINITY_GG_12368_c3_g1_i6.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_12370_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12370_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12370_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12370_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12370_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c17_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c17_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c17_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c17_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12374_c17_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c19_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c19_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c19_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12374_c19_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c19_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p2","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i10.p3","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p2","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p2","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p2","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p2","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i12.p2","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12374_c20_g1_i9.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12375_c3_g1_i1.p1","NP_000538.3","PF12947.11","OG0002909","Q9W7R3"
"Mcav_TRINITY_GG_12375_c3_g1_i1.p1","NP_000541.1","PF07974.17","OG0002909","Q9W7R3"
"Mcav_TRINITY_GG_12375_c3_g1_i1.p1","NP_000538.3","PF12662.11","OG0002909","Q9W7R3"
"Mcav_TRINITY_GG_12375_c3_g1_i5.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12375_c3_g1_i5.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12375_c4_g1_i2.p1","NP_000538.3","PF12662.11","OG0005162","P10079"
"Mcav_TRINITY_GG_12375_c4_g1_i2.p1","NP_000538.3","PF00008.31","OG0005162","P10079"
"Mcav_TRINITY_GG_12375_c4_g1_i2.p1","NP_000538.3","PF12947.11","OG0005162","P10079"
"Mcav_TRINITY_GG_12375_c4_g1_i2.p1","NP_000541.1","PF07974.17","OG0005162","P10079"
"Mcav_TRINITY_GG_12375_c4_g1_i2.p1","NP_000538.3","PF12661.11","OG0005162","P10079"
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12385_c3_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12390_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12390_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12390_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12390_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12390_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12498_c1_g1_i3.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12498_c1_g1_i3.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12498_c1_g1_i3.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_12504_c0_g1_i4.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000231.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF01488.24",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF13738.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF13454.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF01593.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF00743.23",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_12530_c2_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000231.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF13454.10",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF00890.28",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF01946.21",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF02737.22",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF04820.18",NA,NA
"Mcav_TRINITY_GG_12546_c4_g1_i1.p1","NP_690863.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_12546_c5_g1_i1.p1","NP_690863.1","PF01266.28","OG0007548","Q6DCP1"
"Mcav_TRINITY_GG_12546_c5_g1_i1.p1","NP_000889.3","PF01266.28","OG0007548","Q6DCP1"
"Mcav_TRINITY_GG_12546_c5_g1_i1.p1","NP_000231.1","PF01266.28","OG0007548","Q6DCP1"
"Mcav_TRINITY_GG_12570_c2_g1_i1.p1","NP_000538.3","PF00008.31","OG0009963","O16025"
"Mcav_TRINITY_GG_12570_c2_g1_i1.p1","NP_000541.1","PF07974.17","OG0009963","O16025"
"Mcav_TRINITY_GG_12570_c2_g1_i1.p1","NP_000538.3","PF12661.11","OG0009963","O16025"
"Mcav_TRINITY_GG_12571_c1_g1_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_12571_c1_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_12571_c1_g1_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_12571_c1_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_12586_c2_g1_i1.p1","NP_002677.1","PF08242.16","OG0001506","Q9UTA9"
"Mcav_TRINITY_GG_12586_c2_g1_i1.p1","NP_000745.1","PF13847.10","OG0001506","Q9UTA9"
"Mcav_TRINITY_GG_12586_c2_g1_i1.p1","NP_002677.1","PF08241.16","OG0001506","Q9UTA9"
"Mcav_TRINITY_GG_12586_c2_g1_i1.p1","NP_000745.1","PF01135.23","OG0001506","Q9UTA9"
"Mcav_TRINITY_GG_12586_c2_g1_i1.p1","NP_002677.1","PF13489.10","OG0001506","Q9UTA9"
"Mcav_TRINITY_GG_12702_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_12702_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12702_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12702_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12702_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_12711_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_1274_c3_g1_i3.p1","NP_000363.1","PF06305.15","OG0004085","P07898"
"Mcav_TRINITY_GG_12758_c0_g1_i2.p1","NP_002677.1","PF08242.16","OG0011963","O43709"
"Mcav_TRINITY_GG_12758_c0_g1_i2.p1","NP_000745.1","PF13847.10","OG0011963","O43709"
"Mcav_TRINITY_GG_12758_c0_g1_i2.p1","NP_002677.1","PF13489.10","OG0011963","O43709"
"Mcav_TRINITY_GG_12758_c0_g1_i2.p1","NP_002677.1","PF08241.16","OG0011963","O43709"
"Mcav_TRINITY_GG_12800_c4_g1_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_12837_c3_g1_i2.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_12900_c5_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_12900_c5_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_12900_c5_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_12900_c5_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_12900_c5_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_1295_c5_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_1295_c5_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_1295_c5_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_1295_c5_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_13024_c5_g1_i1.p1","NP_002141.2","PF13669.10",NA,NA
"Mcav_TRINITY_GG_1303_c2_g1_i1.p1","NP_000541.1","PF11174.12","OG0010256",NA
"Mcav_TRINITY_GG_13084_c4_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_13084_c4_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_13084_c4_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_13084_c4_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_13084_c4_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
